source,title,author,published,link,tags,summary
bhis,Command and Control with WebSockets WSC2,BHIS,"Thu, 26 Jul 2018 14:21:26 +0000",https://www.blackhillsinfosec.com/command-and-control-with-websockets-wsc2/,"C2, Craig Vincent, Red Team, command and control, WebSockets, WSC2","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""679"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2018/07/C2-WSC2-small.jpg"" width=""950"" /></p>
<p>Craig Vincent// This all started with a conversation I was having with a few other BHIS testers. At the time, I was testing a web application that used WebSockets. The [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/command-and-control-with-websockets-wsc2/"">Command and Control with WebSockets WSC2</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Scout2 Usage: AWS Infrastructure Security Best Practices,BHIS,"Mon, 23 Jul 2018 14:44:56 +0000",https://www.blackhillsinfosec.com/scout2-usage-aws-infrastructure-security-best-practices/,"Author, Blue Team, How-To, Jordan Drysdale, Amazon Web Services, AWS, Best Practices, Scout2","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""679"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2018/07/Scouting-AWS-small.jpg"" width=""950"" /></p>
<p>Jordan Drysdale// Full disclosure and tl;dr: The NCC Group has developed an amazing toolkit for analyzing your AWS infrastructure against Amazon’s best practices guidelines. Start here: https://github.com/nccgroup/Scout2 Then, access your [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/scout2-usage-aws-infrastructure-security-best-practices/"">Scout2 Usage: AWS Infrastructure Security Best Practices</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,G Suite is the Soft Underbelly of Your Environment,BHIS,"Thu, 19 Jul 2018 14:02:43 +0000",https://www.blackhillsinfosec.com/g-suite-is-the-soft-underbelly-of-your-environment/,"Red Team, G Suite, gmail","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""1500"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2018/07/gsuites.jpg"" width=""2100"" /></p>
<p>Matthew Toussain//* Wouldn&#8217;t you like to START your pentests knowing every username for all individuals in your target environment? Gmail, G Suite, Outlook Web Access, Exchange Web Services&#8230; Email. A [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/g-suite-is-the-soft-underbelly-of-your-environment/"">G Suite is the Soft Underbelly of Your Environment</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,WEBCAST: Highly Caffeinated InfoSec,BHIS,"Mon, 16 Jul 2018 13:50:50 +0000",https://www.blackhillsinfosec.com/webcast-highly-caffeinated-infosec/,"Author, Beau Bullock, InfoSec 101, Mike Felch, Webcasts, information security, infosec, meetups, public speaking, webcast, webcasts","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2018/07/H.jpg"" width=""1280"" /></p>
<p>Beau Bullock &#38; Mike Felch// Ways to Learn More, Network, and Wake Up Your Inner Hacker Whether you are brand new to InfoSec or a skilled veteran there are ways [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/webcast-highly-caffeinated-infosec/"">WEBCAST: Highly Caffeinated InfoSec</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,WEBCAST: Attack Tactics 3,BHIS,"Tue, 10 Jul 2018 14:19:40 +0000",https://www.blackhillsinfosec.com/webcast-attack-tactics-3/,"Author, John Strand, Red Team, Webcasts, Attack Tactics, webcast, webcasts","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2018/07/00317_07102018_WEBCAST_AttackTacticsPart3.png"" width=""1280"" /></p>
<p>John Strand// For this next installment of our Attack Tactics webcast series, John Strand looks at an environment that had no Active Directory. This is odd, but it&#8217;s becoming more [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/webcast-attack-tactics-3/"">WEBCAST: Attack Tactics 3</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Free Ticket to the Most Hands-on Infosec Con,BHIS,"Tue, 03 Jul 2018 13:20:38 +0000",https://www.blackhillsinfosec.com/free-ticket-to-the-most-hands-on-infosec-con/,"Fun & Games, Wild West Hackin' Fest","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""894"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2018/07/June.png"" width=""1152"" /></p>
<p>For the entire month of June, we ran a contest on our Twitter with the grand prize being a free ticket to Wild West Hackin&#8217; Fest! We were quick to [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/free-ticket-to-the-most-hands-on-infosec-con/"">Free Ticket to the Most Hands-on Infosec Con</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,"WEBCAST: Hacker Tools, Compliments of Microsoft",BHIS,"Mon, 02 Jul 2018 14:54:10 +0000",https://www.blackhillsinfosec.com/webcast-hacker-tools-compliments-of-microsoft/,"Red Team, Red Team Tools, Webcasts, hacker tools, Microsoft, webcast, webcasts","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""900"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2018/07/hacker-tools.jpg"" width=""1600"" /></p>
<p>David Fletcher &#38; Sally Vandeven// Join David &#8220;Fletch&#8221; and Sally as they explore the cornucopia of wonderful, free tools in the SysInternals Suite that conveniently are signed by Microsoft and [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/webcast-hacker-tools-compliments-of-microsoft/"">WEBCAST: Hacker Tools, Compliments of Microsoft</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Offensive SPF: How to Automate Anti-Phishing Reconnaissance Using Sender Policy Framework,BHIS,"Thu, 28 Jun 2018 17:14:46 +0000",https://www.blackhillsinfosec.com/offensive-spf-how-to-automate-anti-phishing-reconnaissance-using-sender-policy-framework/,"Author, Blue Team, How-To, Kent Ickler, Phishing, Anti-Phising, Best Practices, DKIM, DMARC, Email, Filtering, Incident Response, IR, Marketing, phishing, reconnaissance, RFC 4408, Sender Policy Framework, Spam, SPF","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""833"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2018/06/Offensive-SPF-small.jpg"" width=""1000"" /></p>
<p>Kent Ickler // TL;DR:&#160;This post describes the process of building an active system to automatically recon SPF violations. Disclaimer: There are parts of this build that might not be legal [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/offensive-spf-how-to-automate-anti-phishing-reconnaissance-using-sender-policy-framework/"">Offensive SPF: How to Automate Anti-Phishing Reconnaissance Using Sender Policy Framework</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Running HashCat on Ubuntu 18.04 Server with 1080TI,BHIS,"Mon, 25 Jun 2018 15:33:30 +0000",https://www.blackhillsinfosec.com/running-hashcat-on-ubuntu-18-04-server-with-1080ti/,"Author, Derrick Rauch, How-To, Kent Ickler, Password Cracking, Red Team, Cracking, GPU, Hash, Hashcat, NVidia, password, setup, Ubuntu","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2018/06/00314_06252018_RunningHashcatOnUbuntu.png"" width=""1280"" /></p>
<p>Derrick Rauch and Kent Ickler // (Updated 3/22/2019) First, to see what our build looks like, look here:&#160;https://www.blackhillsinfosec.com/build-password-cracker-nvidia-gtx-1080ti-gtx-1070/ What’s next?&#160;Time for System Rebuild! First, you need to decide whether you [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/running-hashcat-on-ubuntu-18-04-server-with-1080ti/"">Running HashCat on Ubuntu 18.04 Server with 1080TI</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,CORS Lite,BHIS,"Thu, 21 Jun 2018 13:30:48 +0000",https://www.blackhillsinfosec.com/cors-lite/,"Informational, Web App, CORS, Cross Origin Request Sharing","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""643"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2018/06/CORS-Lite-blog.jpg"" width=""900"" /></p>
<p>Dakota Nelson// Cross Origin Request Sharing (CORS) is complicated, and that complexity creates a lot of places where security vulnerabilities can sneak in. This article will give you a “lite” [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/cors-lite/"">CORS Lite</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,WEBCAST: Testing G Suites with MailSniper,BHIS,"Mon, 18 Jun 2018 13:47:51 +0000",https://www.blackhillsinfosec.com/webcast-testing-g-suites-with-mailsniper/,"Red Team, Red Team Tools, Webcasts, MailSniper, Pen test, Pentesting, red teaming, webcast, webcasts","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""900"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2018/06/testing-g-suites-yt.jpg"" width=""1600"" /></p>
<p>Matthew Toussain// Join Matt Toussain as he talks about Mailsniper, a tool written by our very own Beau Bullock. Wouldn&#8217;t you like to START your pen tests knowing every username [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/webcast-testing-g-suites-with-mailsniper/"">WEBCAST: Testing G Suites with MailSniper</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Hashcat 4.10 Cheat Sheet v 1.2018.1,BHIS,"Fri, 15 Jun 2018 14:51:04 +0000",https://www.blackhillsinfosec.com/hashcat-4-10-cheat-sheet-v-1-2018-1/,"Author, External/Internal, How-To, Informational, InfoSec 201, Kent Ickler, Password Cracking, Wireless, Cheat Sheet, Cracking, dictionary, Hashcat, Hashing, Jordan Drysdale, Password cracking","<p>Kent Ickler // It seemed like we were always cross-referencing the Hashcat Wiki or help file when working with Hashcat. We needed things like specific flags, hash examples, or command [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/hashcat-4-10-cheat-sheet-v-1-2018-1/"">Hashcat 4.10 Cheat Sheet v 1.2018.1</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Finding: Server Supports Weak Transport Layer Security (SSL/TLS),BHIS,"Thu, 14 Jun 2018 13:32:01 +0000",https://www.blackhillsinfosec.com/finding-server-supports-weak-transport-layer-security-ssl-tls/,"Author, David Fletcher, Finding, encryption, Secure Sockets Layer, SSL, TLS, Transport Layer Security, Web","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""1500"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2018/06/findings.jpg"" width=""2100"" /></p>
<p>David Fletcher// The following blog post is meant to expand upon the findings commonly identified in BHIS reports. &#160;The &#8220;Server Supports Weak Transport Layer Security (SSL/TLS)&#8221; is almost universal across [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/finding-server-supports-weak-transport-layer-security-ssl-tls/"">Finding: Server Supports Weak Transport Layer Security (SSL/TLS)</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,WEBCAST: Attack Tactics Part 2,BHIS,"Mon, 11 Jun 2018 18:10:37 +0000",https://www.blackhillsinfosec.com/webcast-attack-tactics-part-2/,"Blue Team, Webcasts, Attack Tactics, blue teaming, webcast, webcasts","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""900"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2018/06/attack-tactics-2.jpg"" width=""1600"" /></p>
<p>John Strand // This is the second part of our series about Attack Tactics, sponsored by our sister company, Active Countermeasures. In the first part we discussed how we&#8217;d attack. [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/webcast-attack-tactics-part-2/"">WEBCAST: Attack Tactics Part 2</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,How To Disable LLMNR & Why You Want To,BHIS,"Thu, 07 Jun 2018 13:58:50 +0000",https://www.blackhillsinfosec.com/how-to-disable-llmnr-why-you-want-to/,"Author, Blue Team, How-To, Kent Ickler, Active Directory, AD, AD Best Practices, Best Practices, Link Layer Multicast Name Resolution, LLMNR, network","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2018/06/00307_06072018_HowToDisableLLMNR.png"" width=""1280"" /></p>
<p>Kent Ickler // Link-Local Multicast Name Resolution (LLMNR) This one is a biggie, and you’ve probably heard Jordan, John, me, and all the others say it many many times. LLMNR [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/how-to-disable-llmnr-why-you-want-to/"">How To Disable LLMNR &#038; Why You Want To</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,WEBCAST: Attack Tactics Part 1,BHIS,"Mon, 04 Jun 2018 12:27:20 +0000",https://www.blackhillsinfosec.com/webcast-attack-tactics-part-1/,"How-To, Red Team, Webcasts, Attack Tacktics, red teaming, webcast, webcasts","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""900"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2018/06/attack-tactics-1.jpg"" width=""1600"" /></p>
<p>John Strand // John is starting a new series of webcasts called Attack Tactics. This first part  is a step-by-step walk-through of an attack BHIS launched against a customer, with [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/webcast-attack-tactics-part-1/"">WEBCAST: Attack Tactics Part 1</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,What I Wish I Would Have Known,BHIS,"Thu, 31 May 2018 15:24:10 +0000",https://www.blackhillsinfosec.com/what-i-wish-i-would-have-known/,"General InfoSec Tips & Tricks, Informational, InfoSec 101, advice, infosec, infosec 101","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""665"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2018/05/known.jpg"" width=""1000"" /></p>
<p>Bre Schumacher// Many of you were probably asked as a young child what you wanted to be when you grew up. Maybe you had an idea of something that sounded [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/what-i-wish-i-would-have-known/"">What I Wish I Would Have Known</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,How to Configure SPFv1: Explained for the Masses,BHIS,"Tue, 29 May 2018 12:30:14 +0000",https://www.blackhillsinfosec.com/how-to-configure-spfv1-explained-for-the-masses/,"Blue Team, How-To, Phishing, Best Practices, Derrick Rauch, DKIM, DMARC, Email, Filtering, Kent Ickler, Marketing, phishing, Sender Policy Framework, Spam, SPF","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""2244"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2018/05/How-to-C.jpg"" width=""3378"" /></p>
<p>Kent Ickler and Derrick Rauch* // Sun Protection Factor Err… wait a second. Sender Policy Framework Ladies and Gentlemen of the class of 1997, Wear Sunscreen&#8230;I will dispense my advice, [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/how-to-configure-spfv1-explained-for-the-masses/"">How to Configure SPFv1: Explained for the Masses</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Finding: Weak Password Policy,BHIS,"Thu, 24 May 2018 15:15:15 +0000",https://www.blackhillsinfosec.com/finding-weak-password-policy/,"Author, David Fletcher, Finding, Informational, bad passwords, password, password policy, weak password","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""836"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2018/05/weak-password.jpg"" width=""1254"" /></p>
<p>David Fletcher// The weak password policy finding is typically an indicator of one of two conditions during a test: A password could be easily guessed using standard authentication mechanisms. A [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/finding-weak-password-policy/"">Finding: Weak Password Policy</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,WEBCAST: SDR Quick Start Guide,BHIS,"Mon, 21 May 2018 15:27:18 +0000",https://www.blackhillsinfosec.com/webcast-sdr-quick-start-guide/,"Informational, SDR, Software Defined Radio, webcast, webcasts","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2018/05/sdr.jpg"" width=""1280"" /></p>
<p>Paul Clark* // What is Software Defined Radio and why should you, the noble InfoSec professional, care about it? What kind of hardware and software do you need to start [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/webcast-sdr-quick-start-guide/"">WEBCAST: SDR Quick Start Guide</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,GNURadio Can Make You Hear Laurel & Yanny,BHIS,"Fri, 18 May 2018 16:12:29 +0000",https://www.blackhillsinfosec.com/gnuradio-can-make-you-hear-laurel-yanny/,"Fun & Games, Informational, Factoria Labs, GNURadio, Laurel & Yanny, SDR, Software Defined Radio, Sound Experiments","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""1011"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2018/05/tipping_point.png"" width=""1170"" /></p>
<p>Paul Clark* // Feeling uncomfortably productive today? I’ve got a remedy for that, involving internet memes and signal processing. Come and waste a few minutes of your day with Laurel, [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/gnuradio-can-make-you-hear-laurel-yanny/"">GNURadio Can Make You Hear Laurel &#038; Yanny</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,"C2, C3, Whatever It Takes",BHIS,"Thu, 17 May 2018 14:52:31 +0000",https://www.blackhillsinfosec.com/c2-c3-whatever-it-takes/,"C2, How-To, command and control, metasploit","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2018/05/00301_05172018_C2C3WhateverItTakes.png"" width=""1280"" /></p>
<p>Darin Roberts// If you have been in the security field for any length of time at all you have heard the term C2. &#160;You might have heard it also called [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/c2-c3-whatever-it-takes/"">C2, C3, Whatever It Takes</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Hardware Hacking with Shikra,BHIS,"Mon, 14 May 2018 14:54:22 +0000",https://www.blackhillsinfosec.com/hardware-hacking-with-shikra/,"How-To, Bus Pirate, hardware hacking, Shikra","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""788"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2018/05/new.jpg"" width=""1226"" /></p>
<p>Rick Wisser// Comparing Apples to Oranges (Bus Pirate vs Shikra) this a Hardware Hacking 101 webcast follow up blog post. I recently did a hardware hacking webcast on hacking a router [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/hardware-hacking-with-shikra/"">Hardware Hacking with Shikra</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,How to Crack Office Passwords with a Dictionary,BHIS,"Thu, 10 May 2018 15:59:16 +0000",https://www.blackhillsinfosec.com/how-to-crack-office-passwords-with-a-dictionary/,"Author, External/Internal, How-To, Kent Ickler, Password Cracking, AES, CeWL, decrypt, dictionary, encryption, Exce, Hashcat, John the Ripper, JTR, LinkedIn, microsoft office, Office, SHA, wordlist","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2018/05/00299_05102018_CrackOfficePasswordsWithDictionary.png"" width=""1280"" /></p>
<p>Kent Ickler// TLDR: We use a custom dictionary to crack Microsoft Office document encryption. &#160;Then we use a custom dictionary for pwnage in LinkedIn hash database. Background: I recently got [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/how-to-crack-office-passwords-with-a-dictionary/"">How to Crack Office Passwords with a Dictionary</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,WEBCAST: Web App Assessments for Non-Majors,BHIS,"Mon, 07 May 2018 14:24:32 +0000",https://www.blackhillsinfosec.com/webcast-web-app-assessments-for-non-majors/,"Author, Brian King, Web App, Webcasts, Web App Assessment, Web Apps, webcast, webcasts","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2018/05/00298_05072018_WEBCAST_WebAppAssessments.png"" width=""1280"" /></p>
<p>BB King // BB King looks at testing modern web apps in that &#8220;enterprise environment&#8221; so many of us inhabit. Taking the perspective of the Lonely Application Security Person in [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/webcast-web-app-assessments-for-non-majors/"">WEBCAST: Web App Assessments for Non-Majors</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Got Privs? Crack Those Hashes!,BHIS,"Thu, 03 May 2018 15:06:55 +0000",https://www.blackhillsinfosec.com/got-privs-crack-those-hashes/,"Author, Joff Thyer, Red Team, Red Team Tools, Crack Hashes","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2018/05/00297_05032018_GotPrivsCrackThoseHashes.png"" width=""1280"" /></p>
<p>Joff Thyer // Black Hills Information Security loves performing both internal penetration tests, as well as command and control testing for our customers. Thanks to the efforts of many great [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/got-privs-crack-those-hashes/"">Got Privs? Crack Those Hashes!</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,WEBCAST: GDPR – Spring Storm Warning,BHIS,"Mon, 30 Apr 2018 15:05:01 +0000",https://www.blackhillsinfosec.com/webcast-gdpr-spring-storm-warning/,"Author, CJ Cox, Informational, Webcasts, GDPR, General Data Protection Regulation, webcast, webcasts","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2018/04/GDPR.jpg"" width=""1280"" /></p>
<p>CJ Cox// Spring storms are often more dangerous and unpredictable than winter storms. The GDPR looks to be no exception. The General Data Protection Regulation is a universal law brought [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/webcast-gdpr-spring-storm-warning/"">WEBCAST: GDPR &#8211; Spring Storm Warning</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Small and Medium Business Security Strategies: Part 4,BHIS,"Thu, 26 Apr 2018 15:21:19 +0000",https://www.blackhillsinfosec.com/small-and-medium-business-security-strategies-part-4-csc-3-vulnerability-management/,"Author, Blue Team, How-To, Informational, InfoSec 101, Jordan Drysdale, Critical Controls, Medium Business, Security Stratigies, Small Business, Vulnerability Management","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""1500"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2019/01/SMB-4.jpg"" width=""2100"" /></p>
<p>Jordan Drysdale// tl;dr Vulnerability management is a part of doing business and operating on the public internet these days. Include training as part of this Critical Control. Users should be [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/small-and-medium-business-security-strategies-part-4-csc-3-vulnerability-management/"">Small and Medium Business Security Strategies: Part 4</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,WEBCAST: Hardware Hacking 101,BHIS,"Mon, 23 Apr 2018 15:17:29 +0000",https://www.blackhillsinfosec.com/webcast-hardware-hacking-101/,"How-To, Webcasts, Hardware Hack, hardware hacking, webcast, webcasts","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""900"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2018/04/hardward-hacking-101.jpg"" width=""1600"" /></p>
<p>Rick Wisser// In this webcast Rick gives an introduction to hardware hacking. Including: tools utilized, reconnaissance of a device, brief overview of methods used along with a demo. So put [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/webcast-hardware-hacking-101/"">WEBCAST: Hardware Hacking 101</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,An Open Letter about Big All-Powerful Company’s Password Policy,BHIS,"Thu, 19 Apr 2018 15:09:33 +0000",https://www.blackhillsinfosec.com/an-open-letter-to-big-all-powerful-companys-password-policy/,"Informational, bad passwords, long passwords, password policy, passwords","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""563"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2018/04/Open-Letter-web.jpg"" width=""1000"" /></p>
<p>Kelsey Bellew // Dear Big All-Powerful Company, Your idea of a ‘strong password’ is flawed. When I first saw the following message, I laughed. I said out loud, “No, you [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/an-open-letter-to-big-all-powerful-companys-password-policy/"">An Open Letter about Big All-Powerful Company’s Password Policy</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,WEBCAST: How to Use Threat Intelligence,BHIS,"Mon, 16 Apr 2018 22:19:26 +0000",https://www.blackhillsinfosec.com/webcast-how-to-use-threat-intelligence/,"Author, How-To, John Strand, Webcasts, Threat Intelligence, threat intelligence feeds, webcast","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""900"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2018/04/How-To-Use-Threat-Intelligence-Title.jpg"" width=""1600"" /></p>
<p>John Strand// Using threat intelligence feeds for good&#8230;.instead of wasting time and money. John&#8217;s intense hatred for threat intelligence feeds is pretty well known. Trying to defend your network against [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/webcast-how-to-use-threat-intelligence/"">WEBCAST: How to Use Threat Intelligence</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,What to Expect from a Vulnerability Scan,BHIS,"Thu, 12 Apr 2018 15:53:20 +0000",https://www.blackhillsinfosec.com/what-to-expect-from-a-vulnerability-scan/,"Informational, Nessus, pentest, Pentesting, Vulnerability Scanning, vulnerability scans","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""756"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2018/04/scan.jpg"" width=""1135"" /></p>
<p>Dakota Nelson// For a lot of our customers, their first introduction to pentesting is a vulnerability scan from BHIS. This is after talking to the testers, of course, and setting [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/what-to-expect-from-a-vulnerability-scan/"">What to Expect from a Vulnerability Scan</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
