source,title,author,published,year,month,link,tags,summary
bhis,social engineering in japan,BHIS,2019-01-02 15:28:08+00:00,2019,1,https://www.blackhillsinfosec.com/social-engineering-in-japan/,"fun & games, informational, social engineering, general infosec, informational, social engineering","kelsey bellew//* it’s an occupational hazard to see vulnerabilities everywhere. when i see a router sitting in plain sight i think, “the default creds are probably printed on the back; […]"
bhis,webcast: rdp logging bypass and azure active directory recon,BHIS,2018-12-28 18:48:08+00:00,2018,12,https://www.blackhillsinfosec.com/webcast-rdp-logging-bypass-and-azure-active-directory-recon/,"author, beau bullock, mike felch, red team tools, webcasts, azure, azure active directory, rdp, rdp logging bypass, webcast","for this webcast we cover a couple of different topics. first, we talk about how to password spray in a non-attributable sort of way. beau found a way to obfuscate […]"
bhis,cisco smart install escalation and update!,BHIS,2018-12-21 19:34:18+00:00,2018,12,https://www.blackhillsinfosec.com/cisco-smart-install-escalation-and-update/,"author, blue team, jordan drysdale, red team, blueteam, cisco, external pentest, internal pentest, inventory, nessus, redteam, siet",jordan drysdale// tl;dr both cisco and nessus have escalated the smart install client service feature/vulnerability. nessus is now reporting the smart install rce as critical. high five!!! cisco has also […]
bhis,webcast: bhis sorta top used tools of 2018,BHIS,2018-12-17 16:35:26+00:00,2018,12,https://www.blackhillsinfosec.com/webcast-bhis-sorta-top-used-tools-of-2018/,"author, john strand, red team tools, webcasts, tools, top tools, webcast, webcasts","john strand// in this webcast we cover some of the core tools we use all the time at black hills information security. however, there’s a twist. we don’t talk about […]"
bhis,healthy hacking with the treadmill elliptical desk: my journey to staying healthy while hacking!,BHIS,2018-12-06 19:46:09+00:00,2018,12,https://www.blackhillsinfosec.com/healthy-hacking-with-the-treadmill-elliptical-desk-my-journey-to-staying-healthy-while-hacking/,"how-to, informational, healthy, healthy hacking, tips and tricks, treadmill","carrie roberts*// i’m a red teamer, i love my job but i spend way too much time at a desk in front of a computer. this year i wanted to […]"
bhis,webcast: raising hacker kids,BHIS,2018-12-04 17:31:47+00:00,2018,12,https://www.blackhillsinfosec.com/webcast-raising-hacker-kids/,"author, fun & games, john strand, jordan drysdale, webcasts, bloxels, christmas, codecademy, codecombat, gifts, hacker kids, hak5, learning, ozobot, python, snap circuits, webcast","john strand & jordan drysdale// yes.. ethical hacker kids. the holidays are coming up! here john & jordan cover the different games, tools and gifts we can give kids that […]"
bhis,how to: c2 over icmp,BHIS,2018-11-30 15:32:08+00:00,2018,11,https://www.blackhillsinfosec.com/how-to-c2-over-icmp/,"c2, how-to, red team, c2 over icmp, command and control, icmp, internet control message protocol","darin roberts // in previous blogs, i have shown how to get various c2 sessions.  in this blog, i will be showing how to do c2 over icmp. first, what […]"
bhis,pentesting dropbox on steroids,BHIS,2018-11-20 15:34:35+00:00,2018,11,https://www.blackhillsinfosec.com/pentesting-dropbox-on-steroids/,"author, informational, joff thyer, red team, dropbox, man-in-the-middle, mitm, penetration tester, pentest, pentesting dropbox",joff thyer// many of you have probably already looked at beau bullock’s fine blog entry on a penetration testing dropbox. beau has some excellent guidance on how to build the […]
bhis,webcast: blue team-apalooza,BHIS,2018-11-15 16:57:42+00:00,2018,11,https://www.blackhillsinfosec.com/webcast-blue-team-apalooza/,"author, informational, jordan drysdale, kent ickler, webcasts, blue team, networking, nmap, password policy, patching, sysadmins, webcast, webcasts","kent ickler & jordan drysdale // preface we had a sysadmin and security professional “aa” meeting on november 8, 2018. we met and discussed things that seem to be painfully […]"
bhis,cisco smart installs and why they’re not “informational”,BHIS,2018-11-12 19:44:39+00:00,2018,11,https://www.blackhillsinfosec.com/cisco-smart-installs-and-why-theyre-not-informational/,"author, blue team, external/internal, finding, jordan drysdale, red team, blueteam, cisco, external pentest, internal pentest, inventory, nessus, redteam, siet","jordan drysdale // tl;dr cisco smart install is awesome (on by default)…for hackers… not sysadmins. so, you nessus too? criticals and highs are all that matter! right??? until this beauty […]"
bhis,wild west hackin’ fest 2018,BHIS,2018-11-01 19:22:16+00:00,2018,11,https://www.blackhillsinfosec.com/wild-west-hackin-fest-2018/,"fun & games, informational","bronwen aker* // for those of you not fortunate enough to attend, this year’s wild west hackin’ fest (wwhf) was phenomenal, featuring speakers from diverse aspects of information security, workshops, […]"
bhis,wireless hack packages update,BHIS,2018-10-18 15:09:22+00:00,2018,10,https://www.blackhillsinfosec.com/wireless-hack-packages-update/,"author, jordan drysdale, phishing, red team, wireless, brief how-to’s, eaphammer, hacking, hostapd-wpe, python, rogue.py, wireless phishing","jordan drysdale// with wild west hackin’ fest 2018 coming up (!!!), here’s a preview of some things you might see in the wireless labs. first, s0lst1c3’s eaphammer. @relkci and i […]"
bhis,embedding meterpreter in android apk,BHIS,2018-10-15 15:52:40+00:00,2018,10,https://www.blackhillsinfosec.com/embedding-meterpreter-in-android-apk/,"author, joff thyer, mobile, red team, android, android apk, meterpreter, mobile apps, pentest",joff thyer// mobile is everywhere these days. so many applications in our daily life are being migrated towards a cloud deployment whereby the front end technology is back to the […]
bhis,webcast: creating and keeping a malware zoo,BHIS,2018-10-09 14:43:34+00:00,2018,10,https://www.blackhillsinfosec.com/webcast-creating-and-keeping-a-malware-zoo/,"author, john strand, webcasts, malware, testing malware, webcast, webcasts",john strand// join john as he covers what he and the bhis systems team have been working on lately – creating a c2/implant/malware test bed. testing our c2/malware solutions is […]
bhis,how i cracked a 128-bit password,BHIS,2018-10-04 14:32:34+00:00,2018,10,https://www.blackhillsinfosec.com/how-i-cracked-a-128-bit-password/,"how-to, password cracking, red team, cleartext, password cracker, password cracking, reversible encryption","sally vandeven// tl;dr – passwords stored using reversible encryption, even if they are very long,  can be trivially reversed by an attacker. password cracking is quite enjoyable. it is very satisfying […]"
bhis,a career in information security: faq (part 2),BHIS,2018-10-01 14:34:50+00:00,2018,10,https://www.blackhillsinfosec.com/a-career-in-information-security-faq-part-2/,"informational, infosec 101, career path in infosec, faq, getting in to infosec, information security, infosec, infosec 101","staff// if you missed part one, you can get caught up here: www.blackhillsinfosec.com/a-career-in-information-security-faq-part-1/ let’s jump straight back in to the q & a! 4)what are some of the college courses that […]"
bhis,a career in information security: faq (part 1),BHIS,2018-09-27 18:42:00+00:00,2018,9,https://www.blackhillsinfosec.com/a-career-in-information-security-faq-part-1/,"informational, infosec 101, career path, college, faq, getting into infosec, getting started, infosec 101",staff// we recently received an email from someone working on their degree who had some questions for whichever tester we could round up. they were great questions and since we […]
bhis,"webcast: john strand’s 5 year plan into infosec, part 2",BHIS,2018-09-24 17:49:36+00:00,2018,9,https://www.blackhillsinfosec.com/webcast-john-strands-5-year-plan-into-infosec-part-2/,"author, how-to, informational, infosec 101, john strand, webcasts, career change, getting into infosec, getting started, how to get into infosec, starting your career",john strand talks about his own journey into information security and shares his suggestions for those wanting to get started from scratch or who are looking to change career tracks. […]
bhis,digital bug out bag: a nerd and his family running from a hurricane,BHIS,2018-09-20 14:22:22+00:00,2018,9,https://www.blackhillsinfosec.com/digital-bug-out-bag-a-nerd-and-his-family-running-from-a-hurricane/,"author, derek banks, fun & games, informational, disaster preparedness, emergency, hurricane, hurricane florence, what to pack for a hurricane",derek banks// i live in an area that was initially projected to be hit by hurricane florence. four days prior to the storm making landfall the governor of my state […]
bhis,do you know what devices are on your network?,BHIS,2018-09-13 15:32:02+00:00,2018,9,https://www.blackhillsinfosec.com/do-you-know-what-devices-are-on-your-network/,informational,bryan strand// i have recently started taking sec566 with james tarala via sans on the csc 20 critical controls and decided it would be a great blog series to do […]
bhis,how to find an infosec mentor,BHIS,2018-09-05 15:55:53+00:00,2018,9,https://www.blackhillsinfosec.com/how-to-find-an-info-sec-mentor/,"author, brian king, how-to, informational, infosec 101, faq, general infosec, general questions, getting started, mentor, new to infosec",bb king // we got an email from a fan today asking how best to find a mentor in information security. maybe you’re looking for a mentor too. it’s a […]
bhis,red teaming microsoft: part 1 – active directory leaks via azure,BHIS,2018-08-31 16:59:54+00:00,2018,8,https://www.blackhillsinfosec.com/red-teaming-microsoft-part-1-active-directory-leaks-via-azure/,"author, informational, mike felch, red team, red team tools, active directory, azure, reconnaissance","mike felch // with so many microsoft technologies, services, integrations, applications, and configurations it can create a great deal of difficulty just to manage everything. now imagine trying to secure […]"
bhis,having fun with activex controls in microsoft word,BHIS,2018-08-30 15:44:37+00:00,2018,8,https://www.blackhillsinfosec.com/having-fun-with-activex-controls-in-microsoft-word/,"red team, activex controls, microsoft word, unc path injection, windows media player","marcello salvati// during red team and penetration tests, it’s always important and valuable to test assumptions. one major assumption i hear from pentesters, red teamers and clients alike is that […]"
bhis,dos and don’ts of pentest report writing,BHIS,2018-08-23 14:13:54+00:00,2018,8,https://www.blackhillsinfosec.com/dos-and-donts-of-pentest-report-writing/,"how-to, informational, red team, pentest report, pentesting, reports",melisa wachs// the first day of school has started for your school-age kiddos. what better time to run through some of our basic reporting guidelines with y’all? here is a […]
bhis,stealing 2fa tokens on red teams with credsniper,BHIS,2018-08-20 14:00:06+00:00,2018,8,https://www.blackhillsinfosec.com/stealing-2fa-tokens-on-red-teams-with-credsniper/,"author, mike felch, phishing, red team, 2fa, multi-factor, phishing",mike felch // more and more organizations are rolling out mandatory 2fa enrollment for authentication to external services like gsuite and owa. while this is great news because it creates […]
bhis,your infosec supply list,BHIS,2018-08-16 13:18:28+00:00,2018,8,https://www.blackhillsinfosec.com/your-infosec-supply-list/,"fun & games, general infosec tips & tricks, infosec 101, infosec 201, blue team, books, getting into infosec, infosec 101, infosec books, red team, tools","bre schumacher // as i was walking through the back to school display at the store the other day, i picked up a handy-dandy school supply list. of course there were […]"
bhis,active directory best practices to frustrate attackers: webcast & write-up,BHIS,2018-08-13 15:53:42+00:00,2018,8,https://www.blackhillsinfosec.com/active-directory-best-practices-to-frustrate-attackers-webcast-write-up/,"author, blue team, how-to, jordan drysdale, kent ickler, webcasts, active directory, ad, aws, best practices, defender, federation services, firewall, group policies, groups, infrastructure, job functional roles, jugular, laps, llmnr, lsdou, naming conventions, security, sysmon, webcast, webcasts, whitelisting","kent ickler & jordan drysdale // bhis webcast and podcast this post accompanies bhis’s webcast recorded on august 7, 2018, active directory best practices to frustrate attackers, which you can view below. […]"
bhis,how to hack websockets and socket.io,BHIS,2018-08-09 15:04:39+00:00,2018,8,https://www.blackhillsinfosec.com/how-to-hack-websockets-and-socket-io/,"author, ethan robish, how-to, socket.io, websockets",ethan robish // websockets overview websockets is a technology to allow browsers and servers to establish a single tcp connection and then asynchronously communicate in either direction. this is great […]
bhis,aws: assuming access key compromise,BHIS,2018-08-06 14:42:48+00:00,2018,8,https://www.blackhillsinfosec.com/aws-assuming-access-key-compromise/,"red team, red team tools, aws, carnal0wnage, compromise, sec504, weirdaal","jordan drysdale//* in this blog, we are assuming that we have obtained an access key, a secret key and maybe a .pem key from a network user who left these […]"
bhis,what to expect after a pen test,BHIS,2018-08-02 13:51:18+00:00,2018,8,https://www.blackhillsinfosec.com/whattoexpectafterapentest/,"blue team, finding, general infosec tips & tricks, how-to, informational, after the pen test, how to deal with you penetration test results, what to do after a penetration test, what to do after a pentest","scott worden* // so you and your company had a pen test…now what? what to do, how to plan, and good squirrel! ways to stay on track.   the 3 […]"
bhis,command and control with websockets wsc2,BHIS,2018-07-26 14:21:26+00:00,2018,7,https://www.blackhillsinfosec.com/command-and-control-with-websockets-wsc2/,"c2, craig vincent, red team, command and control, websockets, wsc2","craig vincent// this all started with a conversation i was having with a few other bhis testers. at the time, i was testing a web application that used websockets. the […]"
bhis,scout2 usage: aws infrastructure security best practices,BHIS,2018-07-23 14:44:56+00:00,2018,7,https://www.blackhillsinfosec.com/scout2-usage-aws-infrastructure-security-best-practices/,"author, blue team, how-to, jordan drysdale, amazon web services, aws, best practices, scout2","jordan drysdale// full disclosure and tl;dr: the ncc group has developed an amazing toolkit for analyzing your aws infrastructure against amazon’s best practices guidelines. start here:  then, access your […]"
bhis,g suite is the soft underbelly of your environment,BHIS,2018-07-19 14:02:43+00:00,2018,7,https://www.blackhillsinfosec.com/g-suite-is-the-soft-underbelly-of-your-environment/,"red team, g suite, gmail","matthew toussain//* wouldn’t you like to start your pentests knowing every username for all individuals in your target environment? gmail, g suite, outlook web access, exchange web services… email. a […]"
bhis,webcast: highly caffeinated infosec,BHIS,2018-07-16 13:50:50+00:00,2018,7,https://www.blackhillsinfosec.com/webcast-highly-caffeinated-infosec/,"author, beau bullock, infosec 101, mike felch, webcasts, information security, infosec, meetups, public speaking, webcast, webcasts","beau bullock & mike felch// ways to learn more, network, and wake up your inner hacker whether you are brand new to infosec or a skilled veteran there are ways […]"
bhis,webcast: attack tactics 3,BHIS,2018-07-10 14:19:40+00:00,2018,7,https://www.blackhillsinfosec.com/webcast-attack-tactics-3/,"author, john strand, red team, webcasts, attack tactics, webcast, webcasts","john strand// for this next installment of our attack tactics webcast series, john strand looks at an environment that had no active directory. this is odd, but it’s becoming more […]"
bhis,free ticket to the most hands-on infosec con,BHIS,2018-07-03 13:20:38+00:00,2018,7,https://www.blackhillsinfosec.com/free-ticket-to-the-most-hands-on-infosec-con/,"fun & games, wild west hackin' fest","for the entire month of june, we ran a contest on our twitter with the grand prize being a free ticket to wild west hackin’ fest! we were quick to […]"
bhis,"webcast: hacker tools, compliments of microsoft",BHIS,2018-07-02 14:54:10+00:00,2018,7,https://www.blackhillsinfosec.com/webcast-hacker-tools-compliments-of-microsoft/,"red team, red team tools, webcasts, hacker tools, microsoft, webcast, webcasts","david fletcher & sally vandeven// join david “fletch” and sally as they explore the cornucopia of wonderful, free tools in the sysinternals suite that conveniently are signed by microsoft and […]"
bhis,offensive spf: how to automate anti-phishing reconnaissance using sender policy framework,BHIS,2018-06-28 17:14:46+00:00,2018,6,https://www.blackhillsinfosec.com/offensive-spf-how-to-automate-anti-phishing-reconnaissance-using-sender-policy-framework/,"author, blue team, how-to, kent ickler, phishing, anti-phising, best practices, dkim, dmarc, email, filtering, incident response, ir, marketing, phishing, reconnaissance, rfc 4408, sender policy framework, spam, spf",kent ickler // tl;dr: this post describes the process of building an active system to automatically recon spf violations. disclaimer: there are parts of this build that might not be legal […]
bhis,running hashcat on ubuntu 18.04 server with 1080ti,BHIS,2018-06-25 15:33:30+00:00,2018,6,https://www.blackhillsinfosec.com/running-hashcat-on-ubuntu-18-04-server-with-1080ti/,"author, derrick rauch, how-to, kent ickler, password cracking, red team, cracking, gpu, hash, hashcat, nvidia, password, setup, ubuntu","derrick rauch and kent ickler // (updated 3/22/2019) first, to see what our build looks like, look here:  what’s next? time for system rebuild! first, you need to decide whether you […]"
bhis,cors lite,BHIS,2018-06-21 13:30:48+00:00,2018,6,https://www.blackhillsinfosec.com/cors-lite/,"informational, web app, cors, cross origin request sharing","dakota nelson// cross origin request sharing (cors) is complicated, and that complexity creates a lot of places where security vulnerabilities can sneak in. this article will give you a “lite” […]"
bhis,webcast: testing g suites with mailsniper,BHIS,2018-06-18 13:47:51+00:00,2018,6,https://www.blackhillsinfosec.com/webcast-testing-g-suites-with-mailsniper/,"red team, red team tools, webcasts, mailsniper, pen test, pentesting, red teaming, webcast, webcasts","matthew toussain// join matt toussain as he talks about mailsniper, a tool written by our very own beau bullock. wouldn’t you like to start your pen tests knowing every username […]"
bhis,hashcat 4.10 cheat sheet v 1.2018.1,BHIS,2018-06-15 14:51:04+00:00,2018,6,https://www.blackhillsinfosec.com/hashcat-4-10-cheat-sheet-v-1-2018-1/,"author, external/internal, how-to, informational, infosec 201, kent ickler, password cracking, wireless, cheat sheet, cracking, dictionary, hashcat, hashing, jordan drysdale, password cracking","kent ickler // it seemed like we were always cross-referencing the hashcat wiki or help file when working with hashcat. we needed things like specific flags, hash examples, or command […]"
bhis,finding: server supports weak transport layer security (ssl/tls),BHIS,2018-06-14 13:32:01+00:00,2018,6,https://www.blackhillsinfosec.com/finding-server-supports-weak-transport-layer-security-ssl-tls/,"author, david fletcher, finding, encryption, secure sockets layer, ssl, tls, transport layer security, web",david fletcher// the following blog post is meant to expand upon the findings commonly identified in bhis reports.  the “server supports weak transport layer security (ssl/tls)” is almost universal across […]
bhis,webcast: attack tactics part 2,BHIS,2018-06-11 18:10:37+00:00,2018,6,https://www.blackhillsinfosec.com/webcast-attack-tactics-part-2/,"blue team, webcasts, attack tactics, blue teaming, webcast, webcasts","john strand // this is the second part of our series about attack tactics, sponsored by our sister company, active countermeasures. in the first part we discussed how we’d attack. […]"
bhis,how to disable llmnr & why you want to,BHIS,2018-06-07 13:58:50+00:00,2018,6,https://www.blackhillsinfosec.com/how-to-disable-llmnr-why-you-want-to/,"author, blue team, how-to, kent ickler, active directory, ad, ad best practices, best practices, link layer multicast name resolution, llmnr, network","kent ickler // link-local multicast name resolution (llmnr) this one is a biggie, and you’ve probably heard jordan, john, me, and all the others say it many many times. llmnr […]"
bhis,webcast: attack tactics part 1,BHIS,2018-06-04 12:27:20+00:00,2018,6,https://www.blackhillsinfosec.com/webcast-attack-tactics-part-1/,"how-to, red team, webcasts, attack tacktics, red teaming, webcast, webcasts","john strand // john is starting a new series of webcasts called attack tactics. this first part  is a step-by-step walk-through of an attack bhis launched against a customer, with […]"
bhis,what i wish i would have known,BHIS,2018-05-31 15:24:10+00:00,2018,5,https://www.blackhillsinfosec.com/what-i-wish-i-would-have-known/,"general infosec tips & tricks, informational, infosec 101, advice, infosec, infosec 101",bre schumacher// many of you were probably asked as a young child what you wanted to be when you grew up. maybe you had an idea of something that sounded […]
bhis,how to configure spfv1: explained for the masses,BHIS,2018-05-29 12:30:14+00:00,2018,5,https://www.blackhillsinfosec.com/how-to-configure-spfv1-explained-for-the-masses/,"blue team, how-to, phishing, best practices, derrick rauch, dkim, dmarc, email, filtering, kent ickler, marketing, phishing, sender policy framework, spam, spf","kent ickler and derrick rauch* // sun protection factor err… wait a second. sender policy framework ladies and gentlemen of the class of 1997, wear sunscreen…i will dispense my advice, […]"
bhis,finding: weak password policy,BHIS,2018-05-24 15:15:15+00:00,2018,5,https://www.blackhillsinfosec.com/finding-weak-password-policy/,"author, david fletcher, finding, informational, bad passwords, password, password policy, weak password",david fletcher// the weak password policy finding is typically an indicator of one of two conditions during a test: a password could be easily guessed using standard authentication mechanisms. a […]
bhis,webcast: sdr quick start guide,BHIS,2018-05-21 15:27:18+00:00,2018,5,https://www.blackhillsinfosec.com/webcast-sdr-quick-start-guide/,"informational, sdr, software defined radio, webcast, webcasts","paul clark* // what is software defined radio and why should you, the noble infosec professional, care about it? what kind of hardware and software do you need to start […]"
bhis,gnuradio can make you hear laurel & yanny,BHIS,2018-05-18 16:12:29+00:00,2018,5,https://www.blackhillsinfosec.com/gnuradio-can-make-you-hear-laurel-yanny/,"fun & games, informational, factoria labs, gnuradio, laurel & yanny, sdr, software defined radio, sound experiments","paul clark* // feeling uncomfortably productive today? i’ve got a remedy for that, involving internet memes and signal processing. come and waste a few minutes of your day with laurel, […]"
bhis,"c2, c3, whatever it takes",BHIS,2018-05-17 14:52:31+00:00,2018,5,https://www.blackhillsinfosec.com/c2-c3-whatever-it-takes/,"c2, how-to, command and control, metasploit",darin roberts// if you have been in the security field for any length of time at all you have heard the term c2.  you might have heard it also called […]
bhis,hardware hacking with shikra,BHIS,2018-05-14 14:54:22+00:00,2018,5,https://www.blackhillsinfosec.com/hardware-hacking-with-shikra/,"how-to, bus pirate, hardware hacking, shikra",rick wisser// comparing apples to oranges (bus pirate vs shikra) this a hardware hacking 101 webcast follow up blog post. i recently did a hardware hacking webcast on hacking a router […]
bhis,how to crack office passwords with a dictionary,BHIS,2018-05-10 15:59:16+00:00,2018,5,https://www.blackhillsinfosec.com/how-to-crack-office-passwords-with-a-dictionary/,"author, external/internal, how-to, kent ickler, password cracking, aes, cewl, decrypt, dictionary, encryption, exce, hashcat, john the ripper, jtr, linkedin, microsoft office, office, sha, wordlist",kent ickler// tldr: we use a custom dictionary to crack microsoft office document encryption.  then we use a custom dictionary for pwnage in linkedin hash database. background: i recently got […]
bhis,webcast: web app assessments for non-majors,BHIS,2018-05-07 14:24:32+00:00,2018,5,https://www.blackhillsinfosec.com/webcast-web-app-assessments-for-non-majors/,"author, brian king, web app, webcasts, web app assessment, web apps, webcast, webcasts",bb king // bb king looks at testing modern web apps in that “enterprise environment” so many of us inhabit. taking the perspective of the lonely application security person in […]
bhis,got privs? crack those hashes!,BHIS,2018-05-03 15:06:55+00:00,2018,5,https://www.blackhillsinfosec.com/got-privs-crack-those-hashes/,"author, joff thyer, red team, red team tools, crack hashes","joff thyer // black hills information security loves performing both internal penetration tests, as well as command and control testing for our customers. thanks to the efforts of many great […]"
bhis,webcast: gdpr – spring storm warning,BHIS,2018-04-30 15:05:01+00:00,2018,4,https://www.blackhillsinfosec.com/webcast-gdpr-spring-storm-warning/,"author, cj cox, informational, webcasts, gdpr, general data protection regulation, webcast, webcasts",cj cox// spring storms are often more dangerous and unpredictable than winter storms. the gdpr looks to be no exception. the general data protection regulation is a universal law brought […]
bhis,small and medium business security strategies: part 4,BHIS,2018-04-26 15:21:19+00:00,2018,4,https://www.blackhillsinfosec.com/small-and-medium-business-security-strategies-part-4-csc-3-vulnerability-management/,"author, blue team, how-to, informational, infosec 101, jordan drysdale, critical controls, medium business, security stratigies, small business, vulnerability management",jordan drysdale// tl;dr vulnerability management is a part of doing business and operating on the public internet these days. include training as part of this critical control. users should be […]
bhis,webcast: hardware hacking 101,BHIS,2018-04-23 15:17:29+00:00,2018,4,https://www.blackhillsinfosec.com/webcast-hardware-hacking-101/,"how-to, webcasts, hardware hack, hardware hacking, webcast, webcasts","rick wisser// in this webcast rick gives an introduction to hardware hacking. including: tools utilized, reconnaissance of a device, brief overview of methods used along with a demo. so put […]"
bhis,an open letter about big all-powerful company’s password policy,BHIS,2018-04-19 15:09:33+00:00,2018,4,https://www.blackhillsinfosec.com/an-open-letter-to-big-all-powerful-companys-password-policy/,"informational, bad passwords, long passwords, password policy, passwords","kelsey bellew // dear big all-powerful company, your idea of a ‘strong password’ is flawed. when i first saw the following message, i laughed. i said out loud, “no, you […]"
bhis,webcast: how to use threat intelligence,BHIS,2018-04-16 22:19:26+00:00,2018,4,https://www.blackhillsinfosec.com/webcast-how-to-use-threat-intelligence/,"author, how-to, john strand, webcasts, threat intelligence, threat intelligence feeds, webcast",john strand// using threat intelligence feeds for good….instead of wasting time and money. john’s intense hatred for threat intelligence feeds is pretty well known. trying to defend your network against […]
bhis,what to expect from a vulnerability scan,BHIS,2018-04-12 15:53:20+00:00,2018,4,https://www.blackhillsinfosec.com/what-to-expect-from-a-vulnerability-scan/,"informational, nessus, pentest, pentesting, vulnerability scanning, vulnerability scans","dakota nelson// for a lot of our customers, their first introduction to pentesting is a vulnerability scan from bhis. this is after talking to the testers, of course, and setting […]"
bhis,webcast: stop sucking at wireless,BHIS,2018-04-09 16:02:31+00:00,2018,4,https://www.blackhillsinfosec.com/webcast-stop-sucking-at-wireless/,"author, blue team, jordan drysdale, kent ickler, webcasts, ad best practices, webcast, wireless, wireless blue team, wireless defense, wireless networks",jordan drysdale & kent ickler// jordan and kent are back with more blue team madness! the shameless duo continue their efforts to wrangle decades old attacks against wireless networks. the […]
bhis,new toy alert: a quick review of keysy,BHIS,2018-04-05 15:47:46+00:00,2018,4,https://www.blackhillsinfosec.com/new-toy-alert-a-quick-review-of-keysy/,"fun & games, informational, physical, keysy, physical pentest, physical pentesting, rfid, tools","rick wisser// here at bhis we are always on the lookout for new toys. especially if we can use them during a pentest. as a pentester, we all have a […]"
bhis,intro to cryptocurrency and how to secure your coins,BHIS,2018-04-03 15:06:17+00:00,2018,4,https://www.blackhillsinfosec.com/intro-to-cryptocurrency-and-how-to-secure-your-coins/,"author, beau bullock, how-to, informational, bitcoin, cryptocurrencies, cryptocurrency, cryptocurrency wallet",beau bullock// overview this blog post is meant to serve as a basic introduction to the world of cryptocurrencies. with cryptocurrencies making their way into mainstream news outlets i am […]
bhis,the hard part of the alphabet,BHIS,2018-03-29 15:19:06+00:00,2018,3,https://www.blackhillsinfosec.com/the-hard-part-of-the-alphabet/,"fun & games, bhis, black hills information security","melisa wachs// many of you have met john, so i thought you’d enjoy this posh little gem i dug up. this picture was taken in our first home, and although i […]"
bhis,the non-attrib starterpack!,BHIS,2018-03-26 15:37:47+00:00,2018,3,https://www.blackhillsinfosec.com/the-non-attrib-starterpack/,"author, external/internal, jordan drysdale, phishing, red team, burner devices, digital ocean, non-attrib, privacy, tracfone","jordan drysdale // let’s start this post at walmart. yes, the visit may be attributable against the purchaser via security camera footage retrieved by warrant, so hand your wife/husband/confidant/whomever a […]"
bhis,how to build a command & control infrastructure with digital ocean: c2k revamped,BHIS,2018-03-22 14:11:41+00:00,2018,3,https://www.blackhillsinfosec.com/how-to-build-a-command-control-infrastructure-with-digital-ocean-c2k-revamped/,"c2, external/internal, general infosec tips & tricks, how-to, infosec 201, infosec 301, red team, red team tools, social engineering, c2 infrastructure, c2k, command and control, digital ocean","lee kagan* // expanding upon the previous post in this series, i decided to rewrite c2k (find it here) to change its behavior and options for the user. in this […]"
bhis,"psa: it’s 10pm, do you know where your lync servers are?",BHIS,2018-03-19 15:26:23+00:00,2018,3,https://www.blackhillsinfosec.com/psa-its-10pm-do-you-know-where-your-lync-servers-are/,"author, brian fehrman, general infosec tips & tricks, informational, external engagement, lync, lync server",brian fehrman// microsoft lync servers have been a staple of my external engagements for the past six months or so. i have found a lync server on all of those […]
bhis,bhis caption this #2 responses,BHIS,2018-03-16 13:32:20+00:00,2018,3,https://www.blackhillsinfosec.com/bhiscaptionthis2/,"fun & games, bhiscaptionthis, clowns, giftweets","if you follow us on twitter, you might have noticed we started #bhiscaptionthis on fridays. there were so many good responses last week that we thought we’d put them all […]"
bhis,small and medium business security strategies:  part 3,BHIS,2018-03-15 14:00:40+00:00,2018,3,https://www.blackhillsinfosec.com/small-and-medium-business-security-strategies-part-3-inventory-part-2-software/,"author, how-to, informational, infosec 101, jordan drysdale, infosec 301 critical controls, it security, small business",jordan drysdale // blurb: a few of us have discussed the stress that small and medium business proprietors and operators feel these days. we want to help stress you out […]
bhis,"webcast: tweets, beats, and sheets: c2 over social media",BHIS,2018-03-12 16:03:18+00:00,2018,3,https://www.blackhillsinfosec.com/webcast-tweets-beats-and-sheets-c2-over-social-media/,"c2, webcasts, python, webcast, webcasts","dakota nelson// the modern internet’s got a lot of places to hide. in this webcast, join dakota as he shows how you can establish c2 channels and issue commands to […]"
bhis,how to build a better relationship with your c-level regarding information security,BHIS,2018-03-05 16:36:31+00:00,2018,3,https://www.blackhillsinfosec.com/build-better-relationship-c-level-regarding-information-security/,"how-to, infosec 101, c-level, c-suite, information security, infosec, infosec 101","josh thomas // editor’s note: recently on twitter, we asked our followers “what’s the hardest thing to get your c-level to understand regarding security?” the answers came in like a roaring […]"
bhis,powershell w/o powershell simplified,BHIS,2018-03-01 15:29:22+00:00,2018,3,https://www.blackhillsinfosec.com/powershell-w-o-powershell-simplified/,"author, brian fehrman, how-to, informational, infosec 101, application whitelisting software, aws, powershell","brian fehrman // in a previous post, titled powershell without powershell, we showed you how you can bypass application whitelisting software (aws), powershell restrictions/monitoring, and command prompt restrictions. in some […]"
bhis,504 vsagent usage instructions,BHIS,2018-02-26 15:27:07+00:00,2018,2,https://www.blackhillsinfosec.com/504-vsagent-usage-instructions/,"author, how-to, informational, jordan drysdale, digital ocean, sans sec504, vsagent",jordan drysdale// here it is! finally! for the vsagent from sans sec504 (only the finest infosec course the world has ever seen!): this is a q&d deployment guide for the […]
bhis,webcast: tales from the network threat hunting trenches,BHIS,2018-02-22 15:38:06+00:00,2018,2,https://www.blackhillsinfosec.com/webcast-tales-network-threat-hunting-trenches/,"author, blue team tools, hunt teaming, john strand, webcasts, active countermeasures, ai hunter, bro, free tools, rita, threat hunting","john strand// in this webcast, john walks through a couple of cool things we’ve found useful in some recent network hunt teams. he also shares some of our techniques and […]"
